,station_id,lat,lon,name,capacity,2 cluster,2 cluster
333,66491401,48.89415563341899,2.314389310777188,Fragonard - Porte de Clichy,56,0,1
334,985828965,48.8202823,2.473775,Place de Verdun,40,1,0
335,54000597,48.881804409079656,2.2921088710427284,Bayen - Pereire,22,1,0
336,570185777,48.8993867,2.2506506,Gare de Courbevoie,36,0,1
337,470807791,48.878772242510465,2.270772233605385,Jardin d'Acclimatation,33,0,1
338,82445192,48.83920384329242,2.320883944630623,Gare Montparnasse - René Mouchotte,39,0,1
339,2515658032,48.88511992309783,2.34719488842051,Clignancourt - Sofia,19,1,0
340,568135465,48.89347957618252,2.277525365352631,Paul Vaillant Couturier - Chaptal,39,0,2
341,567884788,48.83400193550147,2.370388805866242,Vincent Auriol - Louise Weiss,22,0,2
342,214102967,48.80893199114179,2.3349460959434514,Gare de Laplace,43,1,0
343,82417874,48.85288867036487,2.389147640809553,Alexandre Dumas - Voltaire,59,1,0
344,102319838,48.88339733854529,2.371074522980134,Quai de la Loire - Jean Jaurès,16,0,1
345,82423726,48.84395729494058,2.3790882155299187,Gare de Lyon - Roland Barthes,68,0,2
346,652192395,48.87525984132485,2.249415814876557,Route de Sèvres - Porte de Bagatelle,66,1,0
347,571923059,48.90390751882016,2.3830059170722966,Bordier - Félix Faure,48,1,0
348,66491405,48.85160266522164,2.398403047037931,Charonne - Avron,27,1,0
349,54000635,48.90812110228388,2.378623187541962,Félix Faure - Sadi Carnot,33,1,0
350,54000544,48.84718551002347,2.3534858599305153,Jussieu - Fossés Saint-Bernard,39,0,2
351,1062179194,48.868807,2.185428,18 juin 1940 - Buzenval,25,1,0
352,1063017616,48.90663823468682,2.24679596722126,Mairie de La Garenne Colombes,22,1,0
353,378648513,48.827817291597846,2.3705490678548813,Jean Colly - Tolbiac,36,1,0
354,27278603,48.89835196548483,2.386150136590004,Porte de la Villette,27,0,1
355,13497763,48.83617286014242,2.319392143923804,Ouest - Château ,23,1,0
356,653042442,48.91835629408464,2.3523425683379173,Place aux Étoiles,40,0,2
357,49807107,48.8643275,2.2724174,Flandrin - Henri Martin,18,0,1
358,82450803,48.847566545259745,2.3025691509246826,Square Cambronne,59,1,0
359,210747224,48.832308,2.38637,Pirogues de Bercy - Libourne,49,0,2
360,210568512,48.86141101465194,2.320121418520769,Assemblée Nationale,63,0,2
361,213691542,48.877775,2.284444,Porte Maillot - Pereire,52,0,1
362,357409723,48.84487893836502,2.2905756533145905,Place Violet,30,1,0
363,2515855808,48.90251907406377,2.37408958375454,Madeleine Vionnet,34,0,2
364,384370499,48.83552381204077,2.302598655223847,Place Charles Vallin,26,1,0
365,49403716,48.872933,2.309796,Commandant Rivière,27,0,1
366,85165045,48.81240466867336,2.3617091774940495,Place Jean-Baptiste Clément,25,1,0
367,27363103,48.8479394142243,2.2608396783471107,Porte d'Auteuil,33,1,0
368,27415179,48.82503085292528,2.326412869398186,Sarrette - Général Leclerc,22,1,0
369,54000571,48.8388110488154,2.38965779542923,Dugommier,55,1,0
370,85145704,48.852566752033766,2.403928068708116,Réunion - Avron,26,1,0
371,653044270,48.83976676978202,2.347510904073715,Claude Bernard - Arbalète,17,0,2
372,26958435,48.8701796,2.3967273,Square des Saint-Simoniens,25,1,0
373,6385,48.88650687534334,2.3938155401308374,Petit - Manin,22,1,0
374,213857398,48.81383535598703,2.272278964519501,Gare de Clamart,14,1,0
375,82550925,48.82663907252554,2.4059280753135686,Place des Marseillais,37,1,0
376,27363096,48.83667579640627,2.391795855555629,Charenton - Wattignies,33,1,0
377,210753033,48.842524,2.364044,Gare d'Austerlitz,14,0,2
378,129119449,48.87068263384462,2.398959602331646,Ménilmontant - Pelleport,19,1,0
379,475524450,48.888912037698766,2.195632159709931,Chanzy - Sud-Est,25,1,0
380,653048150,48.845665,2.355653,Jussieu - Guy de la Brosse,40,0,2
381,244400797,48.89206174403158,2.4091735482215886,Jean Lolive - Parc Stalingrad,23,1,0
382,213922790,48.864459134684644,2.4161778017878532,Champeaux - Gallieni,50,0,2
383,129001431,48.878199928923124,2.2992860188665043,Courcelles - Place des Ternes,31,0,1
384,473204291,48.903281401126755,2.368072383105755,Victor Hugo - Magasins Généraux,34,0,2
385,653203262,48.92650488131725,2.239069678491417,Parc Pierre Lagravère,30,0,1
386,406806401,48.905169868129036,2.3023840785026555,Guichet - Jean Jaurès,28,1,0
387,85143075,48.87308753734472,2.4133380129933357,Evariste Galois,30,1,0
388,1063035479,48.812657470558754,2.1921751275658607,Parvis Robert Schuman - Roger Salengro,24,1,0
389,82571110,48.870797375639214,2.2277003154158592,Verdun - Place Henri IV,26,1,0
390,27399735,48.83089757010408,2.2853584215044975,Ernest Renan - Parc des Expositions,50,1,0
391,54000582,48.84116092896631,2.32459545135498,Edgar Quinet - Gaité,27,0,1
392,217235307,48.85593932186797,2.441531717777252,Place Carnot,25,1,0
393,210748575,48.824407,2.418455,Gravelle - Route du Bac,51,1,0
394,214123470,48.81461250235386,2.4029293656349187, Place Léon Gambetta,26,1,0
395,129086648,48.86218070933143,2.2617871686816216,Ceinture du Lac Inferieure - Saint-Cloud,42,0,2
396,217572769,48.8949922,2.4253764,Anatole France - Jean Lolive,28,1,0
397,214298601,48.83329880233322,2.3173383995890617,Boyer-Barret - Raymond Losserand,23,1,0
398,129125489,48.87195626635528,2.384981390278095,Piat - Parc de Belleville,21,1,0
399,653046029,48.844182577315166,2.3640366643667217,Place Valhubert,37,0,2
400,214122655,48.84930687084088,2.417949736118317,Lagny - Joffre,31,0,1
401,15461933,48.88107791412864,2.3095492646098137,Parc Monceau,18,0,2
402,43155320,48.8227639,2.3249313,Porte d'Orléans,48,1,0
403,82458977,48.83629973941847,2.3104464635252953,Place Falguière,23,1,0
404,214146056,48.841486,2.430793,Vignerons - Minimes,29,1,0
405,129077035,48.850785261674964,2.2871585190296173,Emeriau - Place de Brazzaville,51,1,0
406,221047138,48.870714014863225,2.424097023904324,Pierre et Marie Curie - Julien Grimau,18,1,1
407,35196898,48.84369030863996,2.3657163977622986,Gare d'Austerlitz - Quai Saint-Bernard,27,0,2
408,15308782,48.850310432924466,2.345015835298588,Sommerard - Saint-Jacques,34,0,2
409,216473073,48.88414675978186,2.3418454080820084,Tardieu - Chappe,18,1,0
410,37521,48.87397217237368,2.348388757504776,Petites Ecuries - Faubourg Poissonnière,18,0,1
411,82421994,48.839794573905685,2.382606603205204,Gare de Bercy,35,0,1
412,27033125,48.8867667,2.326228,Pierre Ginier - Clichy,16,1,0
413,215495494,48.88347453575669,2.326493114233017,Batignolles - Place de Clichy,47,1,0
414,129103849,48.89104123261663,2.340014585442034,Francoeur - Marcadet,20,1,0
415,1057009034,48.87033205312931,2.388777695596218,Henri Chevreau - Couronnes,27,1,0
416,82334007,48.839061952159746,2.3499782010912895,Pascal - Claude Bernard,49,1,0
417,85008390,48.851315406715976,2.2919502854347233,Grenelle - Dr Finlay,71,1,0
418,2515976231,48.901365,2.212693,Université,20,1,1
419,216039437,48.87352990026496,2.303444892168045,Lamennais - Washington ,26,0,2
420,129130397,48.8258020742942,2.2487989068031315,Pierre Grenier - Pont de Billancourt,21,1,0
421,54000634,48.88666162206972,2.2843274474143986,Bineau - Louise Michel,25,0,1
422,419381597,48.90782845483013,2.307887971401215,Professeur René Leriche - Général Leclerc ,50,0,1
423,434419150,48.833218027457846,2.2677567601203923,Bara - Henri Farman,36,0,2
424,54000548,48.85894298617901,2.331418204714572,Quai Voltaire,32,0,2
425,54000595,48.89587780769155,2.3226776719093327,Navier - Epinettes,36,1,0
426,426772876,48.85345855607243,2.3772463581947094,Ledru-Rollin - Charonne,32,0,1
427,74620630,48.8703459,2.3842214,Parc de Belleville - Julien Lacroix,26,1,0
428,653129412,48.813199499999044,2.3321458697319035,Vladimir Ilitch Lénine - Andrée Chedid,31,1,0
429,129095489,48.88310390458221,2.323834749088381,Batignolles - Abel Truchet,28,1,1
430,82421013,48.84486731955409,2.382578935054453,Charenton - Place du Col Bourgoin,35,1,0
431,213686196,48.86926,2.289918,Lauriston - Copernic,19,1,1
432,129134084,48.90245471981591,2.3128929734230046,Morice - Général Leclerc,25,1,0
433,129036192,48.87615605427147,2.360914908320552,Gare de l'Est - Verdun,14,0,1
434,210754072,48.823316,2.354336,Place Jean Delay,35,1,0
435,419991048,48.8984179,2.2791311,Pont de Levallois-bécon ,50,0,2
436,2820744873,48.83059564231877,2.3119183257222176,Pierre Larousse - Raymond Losserand,30,0,1
437,213676825,48.83748810318667,2.365213818848133,Pitié-Salpêtrière,51,0,2
438,15299574,48.85242200848887,2.380632497370243,Charles Delescluze,49,1,0
439,41566122,48.83671783466264,2.283664085650799,Vasco de Gama,54,1,0
440,963786819,48.82890454823947,2.31648076325655,Jonquoy - Didot,31,1,0
441,427678168,48.874330377560476,2.3621229082345963,Lucien Sampaix - Récollets,46,1,0
442,976762284,48.8525288,2.4877332,Place du Général de Gaulle,28,0,2
443,129091653,48.88713901475306,2.314494143994255,Gare de Pont-Cardinet,34,1,0
444,27414601,48.851544847689894,2.3146149516105656,Saint-François-Xavier,42,0,1
445,252339799,48.83484585882868,2.2479459643363957,Edouard Vaillant - Paul-Adolphe Souriau,28,0,2
446,224589573,48.84274150283194,2.335021197795868,Michelet - Assas,18,0,2
447,220502135,48.8354337,2.4077132,Porte Dorée,36,0,1
448,1805401614,48.83780940895712,2.2281519323587418,Sèvres-Gallieni,27,1,0
449,129114993,48.87660391892763,2.404769691129476,Belleville - Porte des Lilas,32,1,0
450,129124069,48.8694370761222,2.40539657537972,Haxo - Surmelin,21,1,0
451,221041655,48.897488,2.343996,Porte de Clignancourt,56,1,0
452,129061615,48.83094844846017,2.37965351592796,Primo Levi - Frigos,34,0,2
453,221094844,48.85018826266191,2.3275961726903915,Place Alphonse Deville,23,0,2
454,220726050,48.85023459321703,2.3303819820284843,Mézières - Rennes ,55,0,2
455,254224239,48.83959442800459,2.3010657727718353,Place Adolphe Cherioux - Vaugirard,63,1,0
456,252301607,48.884432270367995,2.2608044743537907,Charles de Gaulle - Madrid,22,0,2
457,129116697,48.8862524447104,2.3689296841621403,Tanger - Place du Maroc,19,1,0
458,977409509,48.85493692155721,2.436049282550812,Vincennes - Douy-Delcupe,38,1,0
459,653055049,48.92540695835961,2.3644426837563515,Place du Cornillon - Stade de France,34,1,0
460,84986959,48.851355779578945,2.369220033288002,Bastille - Biscornet,62,0,2
461,1057769632,48.898708366365064,2.3295360803604126,Porte de Saint-Ouen - Henri Huchard,26,0,1
462,1333959209,48.794902381218904,2.3734183609485626,Génie - Mozart,19,1,0
463,213690256,48.885263,2.298286,Place du Maréchal Juin - Péreire,46,0,1
464,476183970,48.876327,2.3585464,Gare de l'Est - Place du 11 Novembre 1918,40,1,0
465,632007124,48.86223916006812,2.4435862898826604,Lucie Aubrac - Franklin,36,0,1
466,977206088,48.946504,2.2496396,Hôtel de Ville d'Argenteuil,30,1,0
467,213868408,48.84288183896324,2.222245037555695,Gare Routière de Saint Cloud,31,0,2
468,43165673,48.8563358,2.3829901,Belfort - Voltaire,39,1,0
469,82381710,48.881823370566806,2.3202589899301524,Batignolles - Rome,15,0,1
470,224598098,48.832294,2.3674523,Dunois - Clisson,51,1,0
471,10968855,48.8265029331101,2.30927479982717,Colonel Monteil - Brune,19,1,1
472,82508970,48.8222334178559,2.4215328320860863,Verdun - Adrien Damalix,26,1,0
473,653055097,48.878249,2.341181,Milton - Manuel,22,1,0
474,221038698,48.876356,2.264205,Mahatma Gandhi,26,0,2
475,27246227,48.87979886049996,2.374839261174202,Edouard Pailleron - Simon Bolivar ,24,1,0
476,63297,48.84749841771691,2.26848387135299,Eglise d'Auteuil,21,0,1
477,213692714,48.88753640381415,2.334307730197907,Lepic - Armée d'Orient,24,1,0
478,95927849,48.84576261454011,2.2369650006294255,Jean Jaurès - Jean Baptiste Clément ,24,0,1
479,102341385,48.890404028589806,2.270106375217438,Château - Bineau,23,1,0
480,27415327,48.883769733273496,2.29858466343129,Courcelles - Pierre Demours,26,1,0
481,54000605,48.892939296937605,2.3445510864257812,Mairie du 18ème,40,1,0
482,979059925,48.8862074,2.3206239,Bridaine - Lamandé,29,1,0
483,6512,48.8691543609174,2.40932246879487,Porte de Ménilmontant,15,1,0
484,27363323,48.871815737396304,2.337201547845077,Laffitte - Italiens,33,0,2
485,85118872,48.86254398506782,2.403290458023548,Indre - Prairies,38,1,0
486,253357936,48.83868901709515,2.2818081825971603,Félix Faure - Lourmel,58,1,0
487,102289046,48.844974,2.287283,Lourmel - Marie Skobtsov,22,1,0
488,124402232,48.8756045,2.3995549,Belleville - Télégraphe,41,1,0
489,985086307,48.90636459217474,2.2835066914558415,Gare d'Asnières sur Seine,24,1,0
490,984663789,48.8487659,2.3940436,Faubourg St-Antoine - Place de la Nation,37,1,0
491,100798076,48.85229736258167,2.3414132371544834,Danton - Serpente,22,0,2
492,1063404053,48.85249172181667,2.462034523487091,République - Danton,20,1,0
493,82577019,48.89659571178903,2.384599149227142,Cité des Sciences et de l'Industrie,30,0,1
494,76199110,48.870707839985386,2.2748656198382378,Université Paris Dauphine,0,0,2
495,54000598,48.877532084130166,2.294512536052928,Mac-Mahon - Brey,25,0,2
496,2515829865,48.93626891059109,2.3588666820200914,Basilique,22,1,1
497,989753852,48.89383909781389,2.325953990221024,Square des Epinettes,20,1,0
498,990000217,48.8099849920804,2.4580853059887886,Les Planètes ,16,1,0
499,121025345,48.87701838803332,2.3513179644942284,Chabrol - d'Hauteville,11,1,0
500,15298647,48.864465972010244,2.3660597205162053,Temple - Jean-Pierre Timbaud,36,1,0
501,39256416,48.88960028134536,2.3628534749150276,Pajol - Riquet ,47,1,0
502,255207155,48.87550448459959,2.3890327325518528,Lassus - Delouvain,20,1,0
503,63769334,48.8943782,2.3415122,Emile Blemont - Poteau,39,1,0
504,129136818,48.820864559770676,2.291113436222077,Square du Carrefour de l'Insurrection,23,1,0
505,98132679,48.8232579,2.2965213, Jean Bleuzen - Square du 11 Novembre,49,1,0
506,27415469,48.85558642847872,2.408762907764669,Orteaux - Mouraud,24,1,0
507,39599631,48.8583666,2.2744515,François Ponsard - La Muette ,23,0,1
508,84979504,48.87428447542072,2.332976511564311,Provence - Chaussée d'Antin,25,0,2
509,82404497,48.856433706943704,2.379020587761426,Ledru-Rollin - Place du Père Chaillet,37,1,0
510,37936869,48.848274111397586,2.3292413726449013,Assas - Vaugirard,35,0,2
511,85120104,48.86500081847653,2.403980836377493,Pelleport - Belgrand,15,1,0
512,54000604,48.891213890844654,2.351288666219873,Ordener - Poissonniers,35,1,0
513,101748685,48.84243457133779,2.2921819612383847,Place Etienne Pernet,43,1,0
514,3230175424,48.852988,2.42467,Place de la République,28,0,1
515,54000608,48.89859661942376,2.3689722642302513,Porte d'Aubervilliers,55,0,2
516,653080986,48.90165072551549,2.4017545580863957,Toffier Decaux - Cartier Bresson,15,1,0
517,102743096,48.87532687671517,2.4241617321968083,Sadi Carnot - François Mitterrand ,27,1,0
518,653059015,48.878255397644715,2.345264218747616,Bellefond - Maubeuge,31,1,0
519,126175087,48.90271566255436,2.3933270573616032,Gabrielle Josserand - Edouard Vaillant,25,1,0
520,101746493,48.8482070397636,2.2898658737540245,Théâtre - Lourmel,53,1,0
521,27363137,48.831448892608314,2.2412404417991643,Hameau Fleuri - Marché,22,1,0
522,339797666,48.8932644350857,2.4126765131950383,Charles de Gaulle - Jean Lolive,26,0,1
523,1968156458,48.81488859822486,2.4224362157778994,Ecole Vétérinaire,36,0,1
524,255212362,48.83215381734912,2.2871491312980647,Porte de Versailles,24,0,1
525,66491394,48.860934,2.375841,Square Saint-Ambroise,43,1,0
526,991351798,48.89088305227546,2.3688579350709915,Aubervilliers - Curial,23,0,1
527,7304,48.868144510482075,2.296149600985935,Bassano -  Iéna,15,0,2
528,54000592,48.83850740333351,2.2782871127128606,Balard - Montagne de la Fage,36,0,1
529,54000572,48.84764862079675,2.3902582749724393,Diderot - Pierre Bourdan,21,0,1
530,624177860,48.8798926,2.2587671,Route de la Muette - Porte de Neuilly,50,0,1
531,15409531,48.83586772099485,2.33798034198275,Méchain - Faubourg Saint-Jacques,16,0,1
532,29327,48.80896378683884,2.4345204234123234,Stade Auguste Delaune,21,1,0
533,125469898,48.88667396788626,2.353205569088459,Square Léon,33,1,0
534,36298,48.87939826447722,2.333709173337285,Jean-Baptiste Pigalle - La Bruyere,17,1,0
535,37903195,48.848280403628806,2.2373420120857195,Transvaal - Charles de Gaulle ,27,0,2
536,102313219,48.89669238777841,2.338023450388167,Belliard - Damrémont,34,1,0
537,100906707,48.84925926211519,2.391754614194301,Boulets - Faubourg Saint-Antoine,43,1,0
538,15387809,48.85286124871689,2.268483570651513,Mozart - Jasmin,62,1,0
539,66491407,48.85386896766491,2.402426162238911,Haies - Réunion,22,1,0
540,27369223,48.84308531746595,2.320263946784738,Maine - Antoine Bourdelle,17,0,1
541,102336814,48.826885843069796,2.2723413258790965,Kléber - Gouverneur Général Eboué,24,0,2
542,484423835,48.89034054052266,2.2920683026313786,Président Wilson - Jean Jaures,27,1,0
543,54000618,48.85714001395299,2.4043509364128113,Pyrénées - Maraîchers,19,1,0
544,653059879,48.93554324248177,2.3471488058567047,Gare RER de Saint-Denis,40,1,0
545,653050378,48.851904891406384,2.347842156887055,Square René Viviani - Montebello,34,0,2
546,84966359,48.879960700846226,2.321358695626259,Naples - Rome,26,0,1
547,15291968,48.85780291711202,2.277500546942199,Place de Passy,15,0,2
548,100918666,48.86265421563133,2.3670325062844237,Place Pasdeloup,21,0,2
549,37647,48.88042350842878,2.3527636751532555,Gare du Nord - Dunkerque,29,1,0
550,1002059045,48.86008989261731,2.344057559967041,Pont Neuf - Rivoli,27,0,2
551,1002738770,48.85927970247607,2.3466217517852783,Lavandieres Sainte Opportune - Rivoli,27,0,2
552,100863462,48.85972615790874,2.325860448181629,Musée d'Orsay,65,0,2
553,126354477,48.883601088297006,2.333223782479763,Clichy - Place Blanche,20,1,0
554,210583589,48.870948218595146,2.3612049221992497,Place Jacques Bonsergent,33,1,0
555,213987795,48.91516726221354,2.357633225619793,Wilson - Landy,40,1,0
556,15397468,48.85132886434057,2.277785539627075,Maison de Radio - France,47,0,1
557,129101773,48.8896779050281,2.33817871442611,Caulaincourt - Place Constantin Pecqueur,44,1,0
558,42908639,48.88109246617963,2.3408224806189537,Lallier - Trudaine ,29,1,1
559,42499285,48.8667692,2.3157655,Petit Palais,43,0,2
560,213952930,48.90644276349534,2.3584905266761784,Proudhon - Président Wilson,30,1,0
561,54000549,48.858297001217615,2.323793470859528,Villersexel - Saint-Germain,16,0,2
562,85162552,48.80956436844049,2.3626908659935,Fontainebleau - Edmond Michelet,45,1,0
563,2515738489,48.85631874632638,2.410396970808506,Eugène Reisz - Davout,20,1,0
564,52329,48.8569864146289,2.282173218142987,Chernoviz - Raynouard,37,1,0
565,256561528,48.8256423,2.3750226,Eugène Oudiné - Dessous Des Berges,44,1,0
566,452920451,48.8561915,2.2152966,Mont Valérien - Michel Salles,24,1,1
567,37920,48.850735824128805,2.375870111706245,Traversière - Ledru-Rollin,34,0,2
568,54000621,48.86328729150227,2.3869940266013145,Ménilmontant - Père Lachaise,56,1,0
569,54000588,48.8418071798797,2.31951002690117,Gare Montparnasse - Vaugirard,66,0,1
570,1020700136,48.85355351439652,2.3639122769236565,Neuve Saint-Pierre - Beautreillis,20,0,2
571,100855693,48.852575112948415,2.331552766263485,Sabot - Rennes,26,0,2
572,54000586,48.83425462795304,2.317609339386963,Pernety - Raymond Losserand,32,1,0
573,102304517,48.887070607581215,2.304111124531457,Pereire - Place de Wagram,46,1,0
574,128889359,48.856691550115315,2.306646779179573,Champ de Mars - Cler,41,1,0
575,6298,48.88095574164779,2.352430514838522,Gare du Nord - Saint-Vincent de Paul,24,1,1
576,54000546,48.84954227788459,2.337939441204071,Sénat - Condé,33,0,2
577,129042700,48.874794994841274,2.366669436984963,Granges aux Belles - Hôpital Saint-Louis,60,0,1
578,101761298,48.84021670922037,2.2716060653328896,Place du Moulin de Javel,45,0,2
579,27364581,48.828156251574946,2.358513532903332,Parc de Choisy,25,1,1
580,210737808,48.883886063895396,2.36719880331497,Aqueduc - Villette,28,1,0
581,256124192,48.8741908,2.3860039,Belleville - Pyrénées,42,1,0
582,653127524,48.90390619651018,2.2946908324956894,Gustave Eiffel - Parc des Impressionnistes,30,1,0
583,2515686699,48.87330497045532,2.4014145880937576,Borrégo - Gambetta,25,1,0
584,912377361,48.84720845606067,2.3861273378133774,Diderot - Reuilly,44,1,0
585,35137730,48.8377016,2.3604946,Hôpital Pitié Salpêtrière,50,0,1
586,259977414,48.83346851742578,2.2858720645308495,Palais des Sports,22,1,1
587,88235134,48.831682520717614,2.3149869226003754,Alésia - Suisses,47,1,0
588,66491408,48.88104925098552,2.424993216991425,Calmette,32,1,0
589,1021176825,48.8322649,2.2380413,Billancourt - Général Leclerc ,22,0,1
590,54000611,48.87649965412676,2.379407362599104,Manin - Simon Bolivar,26,1,0
591,1021553839,48.882555807626765,2.3497482016682625,Faubourg Poissonniere - Delta,36,1,0
592,224256188,48.87535245598514,2.2964416444301605,Beaujon - Wagram,29,0,2
593,36151,48.87144635392104,2.338290105850787,Favart - Italiens,17,0,2
594,213848056,48.82747252522725,2.2784319519996648,Parvis Corentin Celton,55,0,1
595,54000545,48.840639944296655,2.2780618071556096,Parc André Citroën,65,1,0
596,66505511,48.866887649978096,2.306675575720671,François 1er - Montaigne,29,0,2
597,120827885,48.875448033960744,2.315508019010038,Messine - Place Du Pérou,12,0,2
598,452936197,48.8338064,2.4132221,Bois de Vincennes,60,1,0
599,66491386,48.861273016278126,2.309453550914185,Surcouf - Université,58,0,1
600,1023083417,48.89874803977525,2.3645754531025887,Ney - Charles Hermite,20,0,2
601,1396728955,48.85383346385182,2.3685702681541443,Bastille - Beaumarchais,23,0,2
602,100872260,48.84746064114221,2.3126140236854558,Duroc - Place de Breteuil,42,0,1
603,82568336,48.873802681432146,2.427820265293122,Jeanne Hornet - Girardot,29,1,0
604,1025995767,48.81381062840488,2.5096759200096135,Hôtel de Ville de Champigny sur Marne,21,0,2
605,54000466,48.870790980240706,2.3431010171771054,Uzès - Montmartre,29,0,2
606,82432573,48.82176874759649,2.3688706755638127,Porte d'Ivry,50,1,0
607,54000541,48.858256413365815,2.35821794718504,Vieille du Temple - Francs Bourgeois,29,0,2
608,653065577,48.881154,2.358411,Gare du Nord - Demarquay,30,1,1
609,1034242363,48.86492782016328,2.442958317697048,Place François Mitterand,34,1,0
610,335780498,48.86524233322809,2.3516669869422917,Greneta - Sebastopol,32,0,2
611,256403519,48.8827555,2.3361566,Place Pigalle,21,1,0
612,484387018,48.877321579493575,2.4083782732486725,Place du Maquis du Vercors,31,1,1
613,544249939,48.852233164303094,2.3266580700874333,Raspail - Chomel,49,0,2
614,1035816937,48.892511213520656,2.3522228747606277,Poissonniers - Nord,28,1,0
615,101490103,48.833206330538864,2.3369108140468597,Saint-Jacques - Tombe Issoire,24,1,0
616,315525484,48.8627885936562,2.3064593598246574,Berges de Seine - Musée d'Orsay,16,0,2
617,66507229,48.891834448210986,2.300144659954865,Reims - Porte d'Asnières,26,0,1
618,54000539,48.85389964552738,2.356947250664234,Hôtel de Ville - Pont-Marie,36,0,2
619,27415012,48.83996691499447,2.378862574696541,Bercy,66,0,2
620,263610599,48.85853523359734,2.4273508787155156,Centenaire - Sorins,45,1,0
621,27415215,48.820215229662765,2.3234144234418346,Romain Rolland,25,1,0
622,49772483,48.88714509078738,2.3325880989432335,Damrémont - Caulaincourt,18,1,0
623,653066427,48.93261499331498,2.355954498052597,Franciade - Gabriel Péri,26,1,0
624,129089749,48.88818698581028,2.316861143151153,Brochant - Square des Batignolles ,31,1,0
625,100770878,48.849696494270084,2.352968528866768,Poissy - Saint-Germain,25,1,0
626,27415297,48.89183721478911,2.335426103165901,Square Raymond Souplex,52,1,0
627,54000607,48.84315611111599,2.2831090539693832,Convention - Saint-Charles,19,1,0
628,13283986,48.8555508,2.3752778,Keller - La Roquette,34,1,0
629,36003,48.855296898603285,2.339947307565249,Pont de Lodi - Dauphine ,23,0,2
630,100910836,48.86787670551736,2.372705978671471,Parmentier - Fontaine au Roi,48,1,0
631,6515,48.871611569354755,2.345873080193996,Rougemont - Poissonnière,30,0,2
632,82587428,48.867925154026736,2.400976623546542,Gambetta - Hôpital Tenon,35,1,0
633,41523981,48.8417762,2.2986539,Mairie du 15ème,32,1,0
634,1034247348,48.8568363,2.4780236,Place des Larris,34,1,0
635,54000558,48.8740144756374,2.29991625786582,Chateaubriand - Friedland,31,0,2
636,35089539,48.8831217743719,2.3863670602440834,Manin - Crimée,23,1,0
637,27415169,48.82463749337136,2.3678014799952507,Nationale - Marcel Duchamp,23,1,0
638,15412563,48.83476837934194,2.284142297394666,Square Desnouettes,22,0,1
639,30179848,48.85696177597818,2.40869477391243,Saint-Blaise - Mouraud,27,1,0
640,27363029,48.85560316202584,2.390546390619984,Charonne - Philippe-Auguste,32,1,0
641,484889494,48.89314451997415,2.2888818383216862,Hôtel de Ville de Levallois Perret,26,1,0
642,27363256,48.86648351450895,2.334433421223788,Thérèse - Opéra,25,0,2
643,100902274,48.87345073390807,2.320404499769211,Roquépine - Malesherbes,37,0,2
644,15414455,48.860116109626574,2.280840481911055,Paul Doumer - La Tour,34,0,1
645,27415285,48.86240833596654,2.311362437903881,Place de Finlande,25,0,2
646,39536951,48.82365543660611,2.3615723848342896,Vistule - Choisy,33,1,0
647,78348185,48.903653634660834,2.3059353232383732,Mairie de Clichy,51,1,0
648,249554935,48.86121174057001,2.3242460936307903,Quai Anatole France - Musée d'Orsay,12,0,2
649,263732151,48.85273792380526,2.429966032505036,Gambetta - Michelet,33,1,0
650,1036199130,48.8043072,2.4437362,Les Juilliottes,21,0,2
651,129161858,48.90661553626751,2.389432489871979,République - Henri Barbusse,32,1,0
652,653035822,48.868997,2.346925,Jeûneurs - Mulhouse,28,1,0
653,27414460,48.86826649822326,2.3304839059710503,Danielle Casanova - Place Vendôme,37,0,2
654,653069115,48.875022,2.370478,Claude Vellefaux - Sambre et Meuse,34,1,0
655,76488849,48.83637852318147,2.3723404482007027,Fernand Braudel - Vincent Auriol ,36,0,2
656,312165511,48.867872484748744,2.3648982158072323,Faubourg Du Temple - Republique,38,0,2
657,66491368,48.84968656619092,2.3434996604919434,Sorbonne - Ecoles,50,0,2
658,82419429,48.851358329771806,2.383823134795429,Faidherbe - Dahomey,44,1,0
659,349750111,48.87578906564573,2.347289621829987,Bleue - Trévise,30,1,1
660,52453,48.86803439043193,2.411030612453627,Le Vau - Maurice Bertaux,25,1,1
661,210389577,48.869113,2.332515,Daunou - Louis le Grand,17,0,2
662,15401095,48.84021933807409,2.263834191152959,Versailles - Claude Terrasse,46,1,0
663,1055553396,48.84970399548416,2.364460788667202,Mornay - Sully,15,1,0
664,210394523,48.86860172112996,2.35570102930069,Porte Saint-Martin,35,0,1
665,1036226943,48.7769529826096,2.2957214713096623,Parc de Sceaux - Centre-Ville,33,0,2
666,1056959071,48.850533,2.383756,Place Mireille Havet,43,0,1
667,66491371,48.85090814639774,2.3421307280659676,Pierre Sarrazin - Saint-Michel,33,0,2
668,486833337,48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,33,0,1
669,1055541632,48.8181645,2.2458109,Place Tony de Graaff,42,1,0
670,66505513,48.86951797934417,2.302426218841562,François 1er - Lincoln,31,0,2
671,606669250,48.84070239213081,2.409667745232582,Square Georges Melies,40,0,1
672,82402482,48.879305,2.362424,Gare de l'Est - Chateau Landon,59,1,0
673,129050965,48.86683096894219,2.3654810339212418,Place de la République - Voltaire,19,0,2
674,75313725,48.8313878,2.3408563,Ferrus - Saint-Jacques,34,1,1
